Lead Id,Visit date,Comment
1983733,2023-05-07," 
 30-10-23 18:35 PM (Kirti Prakash) : Table Discussion-07/05/2023 - Client stay in kharghar, working in kawasaki company, client is looking property on behalf of his company, already purchased 3 flat in POM,johnny has done the senior interaction with client, as client has met johnny in POM , client will revert next week after discussing with management of kawasaki and will revert for OBM with the management. -Follow Up/Revisit Discussions-17/10/2023- dropped message on what's app.
14/10/2023- ringing...
12/10/2023- ringing...
29/09/2023- ringing, dropped message on what's app.
28/09/2023- ringing..
22/09/2023- ringing...
20/09/2023- ringing...
17/09/2023- ringing, dropped message on what's app.
16/09/2023- ringing...
12/09/2023- ringing, dropped message on what's app.
14/08/2023- dropped message on what's app.
09/08/2023- ringing...
02/08/2023- dropped message on what's app.
31/07/2023- ringing...
29/07/2023- dropped message on what's app, he replyed he is hospitalized from last 3 days.
27/07/2023- Rajesh said that a meeting has been fixed for this weekend with Bhadresh sir and his director.
26/07/2023- dropped message on what's app.
22/07/2023- giving a inventory.
19/07/2023- ringing,dropped message on what's app.
17/07/2023- he called me and ask for inventory and final price.
15/07/2023- dropped message only.
14/07/2023- ringing, dropped message on what's app.
10/07/2023- ringing...
07/07/2023- drop message on what's app, he replyed coming in next week.
06/07//2023- ringing, dropped message on what's app.
04/07/2023- ringing....
02/07/2023- revisit with his office colleague and rajesh said he will visit again in this week for finalize. 
01/07/2023- ringing...
27/06/2023- Rajesh was talking to me about the final price on the call, so I made Johnny sir talk to Rajesh, he said that he will come on Sunday.
25/06/2023- Chatted on what's app he was asking for the best price.
24/06/2023- ringing...
22/06/2023- ringing...
19/06/2023- ringing...
10/06/2023- rajesh Said that he is out of town right now but there was a talk in the company and he will come on 18th, after that there will be further talk.
09/06/2023- ringing...
06/06/2023- ringing, and dropped message on what's app
03/06/2023- Revisit, Rajesh came with his company's Director, senior interaction done by Aashish sir, Rajesh said he will discuss on Monday about our project and share director's review and revert back.
30/05/2023- ringing/ talked on what's app, Rajesh said that he will revisit on this weekend.
29/05/2023- ringing...
25/05/2023- ringing...
18/05/2023- Rajesh said that still the Managing Director of the company is out of town, he can return this week.
11/05/2023- I talking to rajesh, he said that the managing director of his company is out of town, as he will come , rajesh will talk and revert back.
"
1983739,2023-05-07," 
 30-10-23 19:12 PM (Kirti Prakash) : Table Discussion-07/05/2023- client stay in goregaon, looking 3bhk , budget is 1cr for 3bhk. -Follow Up/Revisit Discussions-16/05/2023- client said his meximum budget is 1cr for 3bhk.
15/05/2023- ringing...
12/05/2023- not answered.
07/05/2023- client stay in goregaon, looking 3bhk , budget is 1cr for 3bhk."
1983742,2023-05-08," 
 30-10-23 18:45 PM (Kirti Prakash) : Table Discussion-Remark - Customer stays in Mira Road & is working in the construction industry. Said is looking to buy either 1 or 2 BHK whatever fits his budget, however post discussion said may consider the type A 2 BHK, however will consult with his family once. This is an investment property. Open for making max premium payment as well. -Follow Up/Revisit Discussions-14/05 Customer is not answering the call
30/05 Customer said is stuck in some personal issues hence postponed the plan for a little while however has liked the property & will call & visit us 
12/06 Not planned yet
20/06 Not responding
29/06 Customer's number is not rechable
05/07 Out of network region
27/07 Out of network region"
1983748,2023-05-09," 
 30-10-23 18:10 PM (Kirti Prakash) : Table Discussion-Searching flat for sister , she is styaing @ belapur- her husband banker in Ratnagiri -Follow Up/Revisit Discussions-21-07-23: Not Answering calls
05-07-23: Not Answering calls
29-06-23: Not answering calls
12-06-23: Not Connecting calls
18-05-23: Not Answering calls
13-05-23: Sister at ratnagiri now want some time for finalise
Searching flat for sister , she is styaing @ belapur- her husband banker in Ratnagiri"
1983753,2023-05-09," 
 30-10-23 18:45 PM (Kirti Prakash) : Table Discussion- client stays in Kharghar sector 35 on rent and he comes with hai friend and he is looking for property who stay in Chiplun and they both like our project but they want 1 week time to take decision or wants to do discussion with his family also. -Follow Up/Revisit Discussions-12/05 Call Not answer message sent informed sm
13/05 called from prashant phone call not answer
18/05 Call Not Answer
19/05 Called from aditya number call not answer
21/05 Call Not Answer
22/05 Call Not Answer
25/05 Call not Answer
09/06 Call not Answer
16/06 Call Not Answer
20/06 Call Not Answer"
1983737,2023-05-07," 
 30-10-23 18:17 PM (Kirti Prakash) : Table Discussion-07/05/2023- client stay in kharghar, looking for 2bhk for selfuse, want 2bhk type-A in 80L all in. -Follow Up/Revisit Discussions-26/08/2023- cp revert me he siad , client dropped his plan to buy a property beacause of financal issue.
25/08/2023- ringing...
23/08/2023- dropped message on what's app.
18/08/2023- ringing...
13/08/2023- client said sent me all detail's abouth 2bhk. 
07/08/2023- dropped message on what'app.
31/07/2023- ringing...
24/-07/2023- ringing...
19/07/2023- talk with cp he said client is out of town and he is waiting for his fund that fund provided by his company.
14/07/2023- dropped message on what's app.
10/07/2023- ringing...
07/07/2023- called from asif sir he disconnected call.
06/07/2023- ringing...
01/07/2023- ringing, dropped message on what's app, he revert on what's app he is out of town now he will reach mumbai on 5th july.
29/06/2023- ringing...
27/06/2023- ringing...
23/06/2023- ringing, dropped message on what's app.
18/06/2023- he is out of town now he will come on next week.
16/06/2023- not answered.
14/06/2023- not answered, dropped message on what's app.
10/06/2023- not answered.
08/06/2023- client is out of town.
07/05/2023- not answered.
01/06/2023- he said he is busy till 6th june call after 6th.
25/05/2023- he is out of town, he will come on next week.
18/05/2023- he said he will come on this weekend.
11/05/2023- customer is out of town, want a time of 1week."
1983738,2023-05-07," 
 30-10-23 19:12 PM (Kirti Prakash) : Table Discussion-07/05/2023- client stay in aroli , work in icici bank, looking for commercial, he need 300+ carpet, budget is 70LAC. -Follow Up/Revisit Discussions-11/05/2023- client said he is not interested in this location, he decided to buy a shop in ghansoli."
1983758,2023-05-09," 
 30-10-23 18:45 PM (Kirti Prakash) : Table Discussion-09/05/2023- client stay in belapur, looking 1bhk for his brother, his brother's wife working as a teacher in harmony school sec-36, want to explore more projects in this location. -Follow Up/Revisit Discussions-27/06/2023- cp said client drop his plan & not interested.
29/05/2023- cp said till now the client's wife is out of town, his wife will come on june month, than they will plan for visit.
18/05/2023- cp said Till now the client's wife is out of town, once the wife comes, then they will plan to revisit.
15/05/2023- ringing...
12/05/2023- client didn't give his number in the systam, he said talk to the cp, so i called cp than cp said client family is out of town. family will come on monday, after that he will plan for visit."
1983735,2023-05-07," 
 30-10-23 18:35 PM (Kirti Prakash) : Table Discussion-07/05/23- client stay in kharghar, visit with his friend working in insurence company, looking for 2BHK, started exploring want to discuss with family and want time of some days. -Follow Up/Revisit Discussions-27/06/2023- he said dropped plan to buy a property
24/06/2023- called from harindar sir client said he is busy now call later.
23/06/2023- not reachable.
09/06/2023- client said that he is still exploring project and he liked our project , he want a time to finalize.
08/06/2023- not reachable.
07/06/2023- not reachable.
06/06/2023- ringing...
18/05/2023- Till now he has not seen any other project, he will tell after exploring.
12/05/2023- client said want to explor more project in kharghar want a time of 1 month.
11/05/2023- call not reachable."
1983736,2023-05-07," 
 30-10-23 18:35 PM (Kirti Prakash) : Table Discussion-07/05/23- client stay in chembur, looking for 2bhk for selfuse, started exploring want a time of some week. -Follow Up/Revisit Discussions-23/06/2023- client is not answering my call so i dropped message on what's app, so she replied that she has postponed the plan to buy a property. 
15/05/2023- ringing...
18/05/2023- ringing..
13/05/2023- she said that she will see more project in navi mumbai,after that she will take decision.
11/05/2023- she is busy rigth now,she said call me on saturaday."
1983746,2023-05-08," 
 30-10-23 18:35 PM (Kirti Prakash) : Table Discussion-client stays in Dadar, looking for 3BHK investment purpose. Have just started scouting properties, will discuss with his family and let know his plan of visit. -Follow Up/Revisit Discussions-12-05- Client said his wife is not well, said will let know 
19-05- Call not answered.
26-05- Call not answered.
02-06- Busy on another Call
05-06- Call not answered.
06-06- Call not answered.
07-06- Busy on another call continuously.
08-06- Client said he is not interested for our property as his wife founded location too far."
1983754,2023-05-09," 
 30-10-23 18:45 PM (Kirti Prakash) : Table Discussion- client stays in Kharghar sector 35 on rent and he comes with hai friend and he is looking for property who stay in Chiplun and they both like our project but they want 1 week time to take decision or wants to do discussion with his family also. -Follow Up/Revisit Discussions-12/05 Client said he has budget of 50 lacs for 1 bhk wont be able to streach
12/05 Call Not Answer
13/05 Call Not Answer informed sm
18/05 Not in covrege area 
19/05 called from aditya number Client said he is in chiplun now he is going dubai on 23rd so i convice him will give you some rates so he said i will talk with my family again and will let you know
21/05 Call Not Answer
22/05 Call Not Answer
25/05 Call not connected message sent
09/06 number not in service "
1983756,2023-05-09," 
 30-10-23 18:35 PM (Kirti Prakash) : Table Discussion-Client is from Ghatkopar, looking for 1/2BHK self use, looking for Nearing posession properrty, said will discuss with his mother and let know his further plan of visit. Require 15days for any decision. -Follow Up/Revisit Discussions-19-05- Client said he is still discussing said, will let know.
26-05- Client said he is looking for RTMI only
02-06- Call not answered, dropped message on WA.
03-06- Call not answered.
08-06- Call not answered, dropped message and informed SM regarding same. 
15-06- Client is not responding to me as well as CP, feedback from Sourcing."
1983760,2023-05-10," 
 30-10-23 18:22 PM (Kirti Prakash) : Table Discussion-Client is in traffic police, looking for 2 BHK, investment cum selfuse, have liked 2 + 1 Jodi, CSOP ( Kharghar ), want to discuss with wife, will try to visit site this weekend. -Follow Up/Revisit Discussions-12.05 call not connected
13.05 client said I'm in native place, need time
19.05 client said he is busy and hung up the call, msg sent, have informed SM
19.05 client called back, need atleast 10 to 12 days of time
28.05 client is still in native place, said call me after 10 jun
11.06 client postponed the plan"
